"ouverte","ouverte","vanne totalement ouverte"
"fermee","fermée","vanne totalement fermée"
"partiel_ouverte","partiellement ouverte","vanne ouverte entre 50 et 100 % de son ouverture"
"partiel_fermee","partiellement fermée","vanne ouverte entre 0 et 50 % de son ouverture"
