"creation","création","pose d'éléments neufs où il n'en existaient pas (extension réseau, création ouvrage neuf...)"
"renouvellement","renouvellement","ou remplacement. Pose d'un élément en lieu et place d'un ancien élément alors abandonné"
"rehabilitation","réhabilitation","remise en état d'un élément existant sans dépose de celui-ci"
