"usager","usager","à destination d'un usager/abonné"
"incendie","incendie","pour branchement défense incendie"
"purge","purge","pour purge de la canalisation principale"
"vidange","vidange","pour vidange de la canalisation principale"
"livraison","point livraison","cf. information du point de livraison"
