"grille","grille","grille d'engouffrement"
"caniveau","caniveau","bordure permettant l'évacuation des eaux"
"gargouille","gargouille","prolongement de gouttière permettant l'évacuation hors des murs ou trottoirs des eaux"
"avaloir","avaloir","ouverture de drainage urbain"
"grille_avaloir","grille-avaloir","ouverture composé d'une longueur de grille permettant l'évacuation des eaux"
"tampon_avaloir","tampon avaloir","ouverture ronde sur regard permettant l'évacuation des eaux"
"grille_double","grille double","surface de grille doublée avant avaloir"
