"vidange","vidange","permet de vider un ouvrage ou des conduites"
"anti_crue","anti-crue","évites la montée des eaux dans le réseau ou les ouvrages"
"siphon","siphon","permet l'amorçage ou facilite le fonctionnement d'un siphon"
"relevage","relevage","fonction d'élévation des eaux (fonction de base)"

