"tampon","tampon","element de fermeture rond ou carré, d'un seul tenant"
"plaques","plaques","élément composé de plusieurs parties triangulaire ou rectangulaires"
"bouche_cle","bouche à clé","élément de surface permettant de manoeuvrer un équipement en dessous"
"engouffrement","engouffrement","élément de surface pour pluvial (terme générique, sans distinction)"
