"refoulement","refoulement","reléve et transporte les eaux à une distance importante via une canalisation"
"relevement","relèvement","releve le niveau des eaux, sans distance importante vers la destination"
"en_ligne","pompage en ligne","permet de d'accéler ou d'injecter des eaux dans le réseau"
"sous_vide","sous vide","pompe à vide"
