"eru","eaux résiduaires urbaine","eaux usées domestiques ou mélange des eaux usées domestiques et des eaux usées industrielles et/ou des eaux de ruissellement."
"eri","eaux résiduaires industrielles","effluents liquides générés par les activités industrielles, nécessitant des traitements spécifiques pour réduire les concentrations de polluants et les risques pour l’environnement et la santé humaine."
"eaux_usees_traitee","eaux usées traitées","eaux usées rejetées par une station d'épuration après traitement"
