"refoulement","refoulement","relève et transporte les eaux à une distance importante via une canalisation"
"relevement","relèvement","relève le niveau des eaux, sans distance importante vers la destination"
"en_ligne","pompage en ligne","permet de d’accélérer ou d'injecter des eaux dans le réseau"
"sous_vide","sous vide","pompe à vide"
