"puits_chute","puits de chute","variation altimétrique importante dans l'écoulement des eaux"
"gradins","gradins","variation altimétrique accompagné par en ouvrage présentant des paliers"
"saut_ski","saut à ski","variation altimétrique accompagné par un ouvrage lisse (toboggan)"
"siphon","siphon","passage des eaux suivant le principe des vases communicants"
"chasse","chasse","élément manuel ou automatique permettant de créer un lâcher d'un volume d'eau"
